groupId,artifactId,version,release date
com.vaadin,vaadin-archetype-widget,7.4.0.alpha9,20140926Z
com.vaadin,vaadin-archetype-widget,7.4.0.beta1,20141219Z
com.vaadin,vaadin-archetype-widget,7.4.0.beta2,20150113Z
com.vaadin,vaadin-archetype-widget,7.4.0.beta3,20150129Z
com.vaadin,vaadin-archetype-widget,7.4.0.rc1,20150210Z
com.vaadin,vaadin-archetype-widget,7.4.1,20150306Z
com.vaadin,vaadin-archetype-widget,7.4.2,20150318Z
com.vaadin,vaadin-archetype-widget,7.4.3,20150401Z
com.vaadin,vaadin-archetype-widget,7.4.4,20150417Z
com.vaadin,vaadin-archetype-widget,7.4.5,20150429Z
com.vaadin,vaadin-archetype-widget,7.4.6,20150513Z
com.vaadin,vaadin-archetype-widget,7.4.7,20150526Z
com.vaadin,vaadin-archetype-widget,7.4.8,20000101Z
com.vaadin,vaadin-archetype-widget,7.5.0,20150624Z
com.vaadin,vaadin-archetype-widget,7.5.0.rc1,20000101Z
com.vaadin,vaadin-archetype-widget,7.5.1,20150709Z
com.vaadin,vaadin-archetype-widget,7.5.10,20151202Z
com.vaadin,vaadin-archetype-widget,7.5.2,20150723Z
com.vaadin,vaadin-archetype-widget,7.5.3,20150806Z
com.vaadin,vaadin-archetype-widget,7.5.4,20150820Z
com.vaadin,vaadin-archetype-widget,7.5.5,20150903Z
com.vaadin,vaadin-archetype-widget,7.5.6,20150916Z
com.vaadin,vaadin-archetype-widget,7.5.7,20151005Z
com.vaadin,vaadin-archetype-widget,7.5.8,20151021Z
com.vaadin,vaadin-archetype-widget,7.5.9,20151110Z
com.vaadin,vaadin-archetype-widget,7.6.0,20151229Z
com.vaadin,vaadin-archetype-widget,7.6.1,20160113Z
com.vaadin,vaadin-archetype-widget,7.6.2,20160202Z
com.vaadin,vaadin-archetype-widget,7.6.3,20160218Z
com.vaadin,vaadin-archetype-widget,7.6.4,20160310Z
com.vaadin,vaadin-archetype-widget,7.6.5,20160420Z
com.vaadin,vaadin-archetype-widget,7.6.6,20160512Z
com.vaadin,vaadin-archetype-widget,7.6.7,20160628Z
com.vaadin,vaadin-archetype-widget,7.6.8,20160714Z
com.vaadin,vaadin-archetype-widget,7.7.0,20160824Z
com.vaadin,vaadin-archetype-widget,7.7.0.1,20160826Z
com.vaadin,vaadin-archetype-widget,7.7.0.2,20160831Z
com.vaadin,vaadin-archetype-widget,7.7.1,20160914Z
com.vaadin,vaadin-archetype-widget,7.7.10,20170615Z
com.vaadin,vaadin-archetype-widget,7.7.11,20171010Z
com.vaadin,vaadin-archetype-widget,7.7.12,20171114Z
com.vaadin,vaadin-archetype-widget,7.7.13,20171221Z
com.vaadin,vaadin-archetype-widget,7.7.14,20180816Z
com.vaadin,vaadin-archetype-widget,7.7.15,20180919Z
com.vaadin,vaadin-archetype-widget,7.7.16,20190115Z
com.vaadin,vaadin-archetype-widget,7.7.17,20190311Z
com.vaadin,vaadin-archetype-widget,7.7.2,20160921Z
com.vaadin,vaadin-archetype-widget,7.7.3,20160925Z
com.vaadin,vaadin-archetype-widget,7.7.4,20161114Z
com.vaadin,vaadin-archetype-widget,7.7.5,20161123Z
com.vaadin,vaadin-archetype-widget,7.7.6,20161207Z
com.vaadin,vaadin-archetype-widget,7.7.7,20170207Z
com.vaadin,vaadin-archetype-widget,7.7.8,20170328Z
com.vaadin,vaadin-archetype-widget,7.7.9,20170509Z
com.vaadin,vaadin-archetype-widget,8.0.0,20170218Z
com.vaadin,vaadin-archetype-widget,8.0.1,20170302Z
com.vaadin,vaadin-archetype-widget,8.0.2,20170307Z
com.vaadin,vaadin-archetype-widget,8.0.3,20170316Z
com.vaadin,vaadin-archetype-widget,8.0.4,20170323Z
com.vaadin,vaadin-archetype-widget,8.0.5,20170330Z
com.vaadin,vaadin-archetype-widget,8.0.6,20170509Z
com.vaadin,vaadin-archetype-widget,8.0.7,20170713Z
com.vaadin,vaadin-archetype-widget,8.1.0,20170725Z
com.vaadin,vaadin-archetype-widget,8.1.1,20170803Z
com.vaadin,vaadin-archetype-widget,8.1.2,20170816Z
com.vaadin,vaadin-archetype-widget,8.1.3,20170830Z
com.vaadin,vaadin-archetype-widget,8.1.4,20170912Z
com.vaadin,vaadin-archetype-widget,8.1.5,20170927Z
com.vaadin,vaadin-archetype-widget,8.1.6,20171025Z
com.vaadin,vaadin-archetype-widget,8.1.7,20171127Z
com.vaadin,vaadin-archetype-widget,8.1.8,20180214Z
com.vaadin,vaadin-archetype-widget,8.10.0,20200206Z
com.vaadin,vaadin-archetype-widget,8.10.1,20200220Z
com.vaadin,vaadin-archetype-widget,8.10.2,20200302Z
com.vaadin,vaadin-archetype-widget,8.10.3,20200327Z
com.vaadin,vaadin-archetype-widget,8.10.4,20200424Z
com.vaadin,vaadin-archetype-widget,8.10.5,20200511Z
com.vaadin,vaadin-archetype-widget,8.11.0,20200526Z
com.vaadin,vaadin-archetype-widget,8.11.1,20200702Z
com.vaadin,vaadin-archetype-widget,8.2.0,20171222Z
com.vaadin,vaadin-archetype-widget,8.2.1,20180110Z
com.vaadin,vaadin-archetype-widget,8.3.0,20180123Z
com.vaadin,vaadin-archetype-widget,8.3.1,20180207Z
com.vaadin,vaadin-archetype-widget,8.3.2,20180312Z
com.vaadin,vaadin-archetype-widget,8.3.3,20180328Z
com.vaadin,vaadin-archetype-widget,8.4.0,20180425Z
com.vaadin,vaadin-archetype-widget,8.4.1,20180504Z
com.vaadin,vaadin-archetype-widget,8.4.2,20180516Z
com.vaadin,vaadin-archetype-widget,8.4.3,20180531Z
com.vaadin,vaadin-archetype-widget,8.4.4,20180619Z
com.vaadin,vaadin-archetype-widget,8.4.5,20180704Z
com.vaadin,vaadin-archetype-widget,8.5.0,20180724Z
com.vaadin,vaadin-archetype-widget,8.5.1,20180801Z
com.vaadin,vaadin-archetype-widget,8.5.2,20180907Z
com.vaadin,vaadin-archetype-widget,8.6.0,20181031Z
com.vaadin,vaadin-archetype-widget,8.6.1,20181114Z
com.vaadin,vaadin-archetype-widget,8.6.2,20181128Z
com.vaadin,vaadin-archetype-widget,8.6.3,20181212Z
com.vaadin,vaadin-archetype-widget,8.6.4,20190109Z
com.vaadin,vaadin-archetype-widget,8.7.0,20190131Z
com.vaadin,vaadin-archetype-widget,8.7.0.beta1,20181227Z
com.vaadin,vaadin-archetype-widget,8.7.1,20190307Z
com.vaadin,vaadin-archetype-widget,8.7.2,20190403Z
com.vaadin,vaadin-archetype-widget,8.8.0,20190430Z
com.vaadin,vaadin-archetype-widget,8.8.1,20190516Z
com.vaadin,vaadin-archetype-widget,8.8.2,20190522Z
com.vaadin,vaadin-archetype-widget,8.8.3,20190612Z
com.vaadin,vaadin-archetype-widget,8.8.4,20190625Z
com.vaadin,vaadin-archetype-widget,8.8.5,20190701Z
com.vaadin,vaadin-archetype-widget,8.8.6,20190808Z
com.vaadin,vaadin-archetype-widget,8.9.0,20190911Z
com.vaadin,vaadin-archetype-widget,8.9.1,20191008Z
com.vaadin,vaadin-archetype-widget,8.9.2,20191030Z
com.vaadin,vaadin-archetype-widget,8.9.3,20191122Z
com.vaadin,vaadin-archetype-widget,8.9.4,20191220Z
com.vaadin,vaadin-maven-plugin,1.0.0,20091218Z
com.vaadin,vaadin-maven-plugin,1.0.1,20100920Z
com.vaadin,vaadin-maven-plugin,1.0.2,20110405Z
com.vaadin,vaadin-maven-plugin,10.0.0,20180625Z
com.vaadin,vaadin-maven-plugin,10.0.1,20180625Z
com.vaadin,vaadin-maven-plugin,10.0.10,20190111Z
com.vaadin,vaadin-maven-plugin,10.0.11,20190220Z
com.vaadin,vaadin-maven-plugin,10.0.12,20190325Z
com.vaadin,vaadin-maven-plugin,10.0.13,20190408Z
com.vaadin,vaadin-maven-plugin,10.0.14,20190507Z
com.vaadin,vaadin-maven-plugin,10.0.15,20190513Z
com.vaadin,vaadin-maven-plugin,10.0.16,20190527Z
com.vaadin,vaadin-maven-plugin,10.0.17,20190902Z
com.vaadin,vaadin-maven-plugin,10.0.2,20180724Z
com.vaadin,vaadin-maven-plugin,10.0.3,20180809Z
com.vaadin,vaadin-maven-plugin,10.0.4,20180820Z
com.vaadin,vaadin-maven-plugin,10.0.5,20180903Z
com.vaadin,vaadin-maven-plugin,10.0.6,20180917Z
com.vaadin,vaadin-maven-plugin,10.0.7,20181114Z
com.vaadin,vaadin-maven-plugin,10.0.8,20181128Z
com.vaadin,vaadin-maven-plugin,10.0.9,20181203Z
com.vaadin,vaadin-maven-plugin,11.0.0,20180905Z
com.vaadin,vaadin-maven-plugin,11.0.1,20180917Z
com.vaadin,vaadin-maven-plugin,11.0.2,20181114Z
com.vaadin,vaadin-maven-plugin,11.0.3,20181128Z
com.vaadin,vaadin-maven-plugin,11.0.4,20181203Z
com.vaadin,vaadin-maven-plugin,12.0.0,20181130Z
com.vaadin,vaadin-maven-plugin,12.0.1,20181210Z
com.vaadin,vaadin-maven-plugin,12.0.2,20181212Z
com.vaadin,vaadin-maven-plugin,12.0.3,20181217Z
com.vaadin,vaadin-maven-plugin,12.0.4,20190121Z
com.vaadin,vaadin-maven-plugin,12.0.5,20190128Z
com.vaadin,vaadin-maven-plugin,12.0.6,20190212Z
com.vaadin,vaadin-maven-plugin,12.0.7,20190220Z
com.vaadin,vaadin-maven-plugin,13.0.0,20190304Z
com.vaadin,vaadin-maven-plugin,13.0.1,20190311Z
com.vaadin,vaadin-maven-plugin,13.0.10,20190703Z
com.vaadin,vaadin-maven-plugin,13.0.11,20190715Z
com.vaadin,vaadin-maven-plugin,13.0.12,20190812Z
com.vaadin,vaadin-maven-plugin,13.0.13,20190826Z
com.vaadin,vaadin-maven-plugin,13.0.2,20190325Z
com.vaadin,vaadin-maven-plugin,13.0.3,20190401Z
com.vaadin,vaadin-maven-plugin,13.0.4,20190416Z
com.vaadin,vaadin-maven-plugin,13.0.5,20190430Z
com.vaadin,vaadin-maven-plugin,13.0.6,20190506Z
com.vaadin,vaadin-maven-plugin,13.0.7,20190514Z
com.vaadin,vaadin-maven-plugin,13.0.8,20190527Z
com.vaadin,vaadin-maven-plugin,13.0.9,20190625Z
com.vaadin,vaadin-maven-plugin,14.0.0,20190812Z
com.vaadin,vaadin-maven-plugin,14.0.1,20190819Z
com.vaadin,vaadin-maven-plugin,14.0.10,20191021Z
com.vaadin,vaadin-maven-plugin,14.0.11,20191028Z
com.vaadin,vaadin-maven-plugin,14.0.12,20191104Z
com.vaadin,vaadin-maven-plugin,14.0.13,20191118Z
com.vaadin,vaadin-maven-plugin,14.0.14,20191125Z
com.vaadin,vaadin-maven-plugin,14.0.15,20191202Z
com.vaadin,vaadin-maven-plugin,14.0.2,20190826Z
com.vaadin,vaadin-maven-plugin,14.0.3,20190904Z
com.vaadin,vaadin-maven-plugin,14.0.4,20190910Z
com.vaadin,vaadin-maven-plugin,14.0.5,20190916Z
com.vaadin,vaadin-maven-plugin,14.0.6,20190923Z
com.vaadin,vaadin-maven-plugin,14.0.7,20190930Z
com.vaadin,vaadin-maven-plugin,14.0.8,20191007Z
com.vaadin,vaadin-maven-plugin,14.0.9,20191014Z
com.vaadin,vaadin-maven-plugin,14.1.0,20191203Z
com.vaadin,vaadin-maven-plugin,14.1.1,20191205Z
com.vaadin,vaadin-maven-plugin,14.1.16,20200127Z
com.vaadin,vaadin-maven-plugin,14.1.17,20200210Z
com.vaadin,vaadin-maven-plugin,14.1.18,20200302Z
com.vaadin,vaadin-maven-plugin,14.1.19,20200310Z
com.vaadin,vaadin-maven-plugin,14.1.2,20191209Z
com.vaadin,vaadin-maven-plugin,14.1.20,20200316Z
com.vaadin,vaadin-maven-plugin,14.1.21,20200324Z
com.vaadin,vaadin-maven-plugin,14.1.22,20200401Z
com.vaadin,vaadin-maven-plugin,14.1.23,20200401Z
com.vaadin,vaadin-maven-plugin,14.1.24,20200407Z
com.vaadin,vaadin-maven-plugin,14.1.25,20200408Z
com.vaadin,vaadin-maven-plugin,14.1.26,20200427Z
com.vaadin,vaadin-maven-plugin,14.1.27,20200427Z
com.vaadin,vaadin-maven-plugin,14.1.28,20200511Z
com.vaadin,vaadin-maven-plugin,14.1.3,20191217Z
com.vaadin,vaadin-maven-plugin,14.1.4,20200107Z
com.vaadin,vaadin-maven-plugin,14.1.5,20200113Z
com.vaadin,vaadin-maven-plugin,14.2.0,20200519Z
com.vaadin,vaadin-maven-plugin,14.2.1,20200610Z
com.vaadin,vaadin-maven-plugin,14.2.2,20200624Z
com.vaadin,vaadin-maven-plugin,14.2.3,20200701Z
com.vaadin,vaadin-maven-plugin,14.3.0,20200706Z
com.vaadin,vaadin-maven-plugin,15.0.0,20200303Z
com.vaadin,vaadin-maven-plugin,15.0.1,20200312Z
com.vaadin,vaadin-maven-plugin,15.0.2,20200316Z
com.vaadin,vaadin-maven-plugin,15.0.3,20200402Z
com.vaadin,vaadin-maven-plugin,15.0.4,20200409Z
com.vaadin,vaadin-maven-plugin,15.0.5,20200420Z
com.vaadin,vaadin-maven-plugin,15.0.6,20200507Z
com.vaadin,vaadin-maven-plugin,16.0.0,20200602Z
com.vaadin,vaadin-maven-plugin,16.0.1,20200713Z
com.vaadin,vaadin-maven-plugin,7.0.0,20130202Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta1,20120914Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta10,20121127Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta11,20121220Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta2,20120925Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta3,20121002Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta4,20121011Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta5,20121017Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta6,20121024Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta7,20121031Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta8,20121106Z
com.vaadin,vaadin-maven-plugin,7.0.0.beta9,20121115Z
com.vaadin,vaadin-maven-plugin,7.0.0.rc1,20130116Z
com.vaadin,vaadin-maven-plugin,7.0.0.rc2,20130124Z
com.vaadin,vaadin-maven-plugin,7.0.1,20130220Z
com.vaadin,vaadin-maven-plugin,7.0.2,20130307Z
com.vaadin,vaadin-maven-plugin,7.0.3,20130320Z
com.vaadin,vaadin-maven-plugin,7.0.4,20130408Z
com.vaadin,vaadin-maven-plugin,7.0.5,20130424Z
com.vaadin,vaadin-maven-plugin,7.0.6,20130516Z
com.vaadin,vaadin-maven-plugin,7.0.7,20130606Z
com.vaadin,vaadin-maven-plugin,7.1.0,20130626Z
com.vaadin,vaadin-maven-plugin,7.1.0.beta1,20130503Z
com.vaadin,vaadin-maven-plugin,7.1.1,20130722Z
com.vaadin,vaadin-maven-plugin,7.1.10,20140118Z
com.vaadin,vaadin-maven-plugin,7.1.11,20140212Z
com.vaadin,vaadin-maven-plugin,7.1.12,20140307Z
com.vaadin,vaadin-maven-plugin,7.1.13,20140331Z
com.vaadin,vaadin-maven-plugin,7.1.14,20140417Z
com.vaadin,vaadin-maven-plugin,7.1.15,20140502Z
com.vaadin,vaadin-maven-plugin,7.1.2,20130807Z
com.vaadin,vaadin-maven-plugin,7.1.3,20130821Z
com.vaadin,vaadin-maven-plugin,7.1.4,20130904Z
com.vaadin,vaadin-maven-plugin,7.1.5,20130909Z
com.vaadin,vaadin-maven-plugin,7.1.6,20130919Z
com.vaadin,vaadin-maven-plugin,7.1.7,20131009Z
com.vaadin,vaadin-maven-plugin,7.1.8,20131105Z
com.vaadin,vaadin-maven-plugin,7.1.9,20131210Z
com.vaadin,vaadin-maven-plugin,7.2.0,20140513Z
com.vaadin,vaadin-maven-plugin,7.2.0.beta1,20140416Z
com.vaadin,vaadin-maven-plugin,7.2.1,20140528Z
com.vaadin,vaadin-maven-plugin,7.2.2,20140605Z
com.vaadin,vaadin-maven-plugin,7.2.3,20140619Z
com.vaadin,vaadin-maven-plugin,7.2.4,20140703Z
com.vaadin,vaadin-maven-plugin,7.2.5,20140718Z
com.vaadin,vaadin-maven-plugin,7.2.6,20140731Z
com.vaadin,vaadin-maven-plugin,7.2.7,20140901Z
com.vaadin,vaadin-maven-plugin,7.3.0,20140901Z
com.vaadin,vaadin-maven-plugin,7.3.0.alpha1,20140417Z
com.vaadin,vaadin-maven-plugin,7.3.0.alpha2,20140518Z
com.vaadin,vaadin-maven-plugin,7.3.0.alpha3,20140606Z
com.vaadin,vaadin-maven-plugin,7.3.0.beta1,20140708Z
com.vaadin,vaadin-maven-plugin,7.3.0.rc1,20140821Z
com.vaadin,vaadin-maven-plugin,7.3.1,20140916Z
com.vaadin,vaadin-maven-plugin,7.3.10,20150204Z
com.vaadin,vaadin-maven-plugin,7.3.2,20140926Z
com.vaadin,vaadin-maven-plugin,7.3.3,20141016Z
com.vaadin,vaadin-maven-plugin,7.3.4,20141102Z
com.vaadin,vaadin-maven-plugin,7.3.5,20141112Z
com.vaadin,vaadin-maven-plugin,7.3.6,20141203Z
com.vaadin,vaadin-maven-plugin,7.3.7,20141217Z
com.vaadin,vaadin-maven-plugin,7.3.8,20150108Z
com.vaadin,vaadin-maven-plugin,7.3.9,20150122Z
com.vaadin,vaadin-maven-plugin,7.4.0,20150218Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha1,20140428Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha10,20141006Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha11,20141020Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha12,20141103Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha13,20141117Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha14,20141201Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha2,20140602Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha3,20140702Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha4,20140718Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha5,20140729Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha6,20140813Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha7,20140825Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha8,20140908Z
com.vaadin,vaadin-maven-plugin,7.4.0.alpha9,20140926Z
com.vaadin,vaadin-maven-plugin,7.4.0.beta1,20141218Z
com.vaadin,vaadin-maven-plugin,7.4.0.beta2,20150113Z
com.vaadin,vaadin-maven-plugin,7.4.0.beta3,20150128Z
com.vaadin,vaadin-maven-plugin,7.4.0.rc1,20150206Z
com.vaadin,vaadin-maven-plugin,7.4.1,20150306Z
com.vaadin,vaadin-maven-plugin,7.4.2,20150318Z
com.vaadin,vaadin-maven-plugin,7.4.3,20150401Z
com.vaadin,vaadin-maven-plugin,7.4.4,20150417Z
com.vaadin,vaadin-maven-plugin,7.4.5,20150429Z
com.vaadin,vaadin-maven-plugin,7.4.6,20150513Z
com.vaadin,vaadin-maven-plugin,7.4.7,20150526Z
com.vaadin,vaadin-maven-plugin,7.4.8,20000101Z
com.vaadin,vaadin-maven-plugin,7.5.0,20150624Z
com.vaadin,vaadin-maven-plugin,7.5.0.alpha1,20150325Z
com.vaadin,vaadin-maven-plugin,7.5.0.beta1,20150519Z
com.vaadin,vaadin-maven-plugin,7.5.0.beta2,20150529Z
com.vaadin,vaadin-maven-plugin,7.5.0.beta3,20150604Z
com.vaadin,vaadin-maven-plugin,7.5.0.rc1,20000101Z
com.vaadin,vaadin-maven-plugin,7.5.0.rc2,20000101Z
com.vaadin,vaadin-maven-plugin,7.5.1,20150709Z
com.vaadin,vaadin-maven-plugin,7.5.10,20151202Z
com.vaadin,vaadin-maven-plugin,7.5.2,20150723Z
com.vaadin,vaadin-maven-plugin,7.5.3,20150806Z
com.vaadin,vaadin-maven-plugin,7.5.4,20150820Z
com.vaadin,vaadin-maven-plugin,7.5.5,20150903Z
com.vaadin,vaadin-maven-plugin,7.5.6,20150916Z
com.vaadin,vaadin-maven-plugin,7.5.7,20151005Z
com.vaadin,vaadin-maven-plugin,7.5.8,20151021Z
com.vaadin,vaadin-maven-plugin,7.5.9,20151110Z
com.vaadin,vaadin-maven-plugin,7.6.0,20151229Z
com.vaadin,vaadin-maven-plugin,7.6.0.alpha1,20150603Z
com.vaadin,vaadin-maven-plugin,7.6.0.alpha2,20150702Z
com.vaadin,vaadin-maven-plugin,7.6.1,20160113Z
com.vaadin,vaadin-maven-plugin,7.6.2,20160202Z
com.vaadin,vaadin-maven-plugin,7.6.3,20160218Z
com.vaadin,vaadin-maven-plugin,7.6.4,20160310Z
com.vaadin,vaadin-maven-plugin,7.6.5,20160420Z
com.vaadin,vaadin-maven-plugin,7.6.6,20160512Z
com.vaadin,vaadin-maven-plugin,7.6.7,20160628Z
com.vaadin,vaadin-maven-plugin,7.6.8,20160714Z
com.vaadin,vaadin-maven-plugin,7.7.0,20160824Z
com.vaadin,vaadin-maven-plugin,7.7.1,20160914Z
com.vaadin,vaadin-maven-plugin,7.7.10,20170615Z
com.vaadin,vaadin-maven-plugin,7.7.11,20171010Z
com.vaadin,vaadin-maven-plugin,7.7.12,20171114Z
com.vaadin,vaadin-maven-plugin,7.7.13,20171221Z
com.vaadin,vaadin-maven-plugin,7.7.14,20180816Z
com.vaadin,vaadin-maven-plugin,7.7.15,20180919Z
com.vaadin,vaadin-maven-plugin,7.7.16,20181010Z
com.vaadin,vaadin-maven-plugin,7.7.17,20190311Z
com.vaadin,vaadin-maven-plugin,7.7.2,20160920Z
com.vaadin,vaadin-maven-plugin,7.7.3,20160925Z
com.vaadin,vaadin-maven-plugin,7.7.4,20161108Z
com.vaadin,vaadin-maven-plugin,7.7.5,20161123Z
com.vaadin,vaadin-maven-plugin,7.7.6,20161207Z
com.vaadin,vaadin-maven-plugin,7.7.7,20170207Z
com.vaadin,vaadin-maven-plugin,7.7.8,20170328Z
com.vaadin,vaadin-maven-plugin,7.7.9,20170509Z
com.vaadin,vaadin-maven-plugin,8.0.0,20170218Z
com.vaadin,vaadin-maven-plugin,8.0.1,20170302Z
com.vaadin,vaadin-maven-plugin,8.0.2,20170307Z
com.vaadin,vaadin-maven-plugin,8.0.3,20170316Z
com.vaadin,vaadin-maven-plugin,8.0.4,20170323Z
com.vaadin,vaadin-maven-plugin,8.0.5,20170330Z
com.vaadin,vaadin-maven-plugin,8.0.6,20170509Z
com.vaadin,vaadin-maven-plugin,8.0.7,20170713Z
com.vaadin,vaadin-maven-plugin,8.1.0,20170725Z
com.vaadin,vaadin-maven-plugin,8.1.1,20170803Z
com.vaadin,vaadin-maven-plugin,8.1.2,20170816Z
com.vaadin,vaadin-maven-plugin,8.1.3,20170830Z
com.vaadin,vaadin-maven-plugin,8.1.4,20170912Z
com.vaadin,vaadin-maven-plugin,8.1.5,20170927Z
com.vaadin,vaadin-maven-plugin,8.1.6,20171025Z
com.vaadin,vaadin-maven-plugin,8.1.7,20171127Z
com.vaadin,vaadin-maven-plugin,8.1.8,20180214Z
com.vaadin,vaadin-maven-plugin,8.10.0,20200206Z
com.vaadin,vaadin-maven-plugin,8.10.1,20200220Z
com.vaadin,vaadin-maven-plugin,8.10.2,20200302Z
com.vaadin,vaadin-maven-plugin,8.10.3,20200327Z
com.vaadin,vaadin-maven-plugin,8.10.4,20200424Z
com.vaadin,vaadin-maven-plugin,8.10.5,20200511Z
com.vaadin,vaadin-maven-plugin,8.11.0,20200526Z
com.vaadin,vaadin-maven-plugin,8.11.1,20200702Z
com.vaadin,vaadin-maven-plugin,8.2.0,20171222Z
com.vaadin,vaadin-maven-plugin,8.2.1,20180110Z
com.vaadin,vaadin-maven-plugin,8.3.0,20180123Z
com.vaadin,vaadin-maven-plugin,8.3.1,20180207Z
com.vaadin,vaadin-maven-plugin,8.3.2,20180312Z
com.vaadin,vaadin-maven-plugin,8.3.3,20180328Z
com.vaadin,vaadin-maven-plugin,8.4.0,20180425Z
com.vaadin,vaadin-maven-plugin,8.4.1,20180504Z
com.vaadin,vaadin-maven-plugin,8.4.2,20180516Z
com.vaadin,vaadin-maven-plugin,8.4.3,20180531Z
com.vaadin,vaadin-maven-plugin,8.4.4,20180619Z
com.vaadin,vaadin-maven-plugin,8.4.5,20180704Z
com.vaadin,vaadin-maven-plugin,8.5.0,20180724Z
com.vaadin,vaadin-maven-plugin,8.5.1,20180801Z
com.vaadin,vaadin-maven-plugin,8.5.2,20180907Z
com.vaadin,vaadin-maven-plugin,8.6.0,20181031Z
com.vaadin,vaadin-maven-plugin,8.6.1,20181114Z
com.vaadin,vaadin-maven-plugin,8.6.2,20181128Z
com.vaadin,vaadin-maven-plugin,8.6.3,20181212Z
com.vaadin,vaadin-maven-plugin,8.6.4,20190109Z
com.vaadin,vaadin-maven-plugin,8.7.0,20190131Z
com.vaadin,vaadin-maven-plugin,8.7.0.beta1,20181227Z
com.vaadin,vaadin-maven-plugin,8.7.1,20190307Z
com.vaadin,vaadin-maven-plugin,8.7.2,20190403Z
com.vaadin,vaadin-maven-plugin,8.8.0,20190430Z
com.vaadin,vaadin-maven-plugin,8.8.1,20190516Z
com.vaadin,vaadin-maven-plugin,8.8.2,20190522Z
com.vaadin,vaadin-maven-plugin,8.8.3,20190612Z
com.vaadin,vaadin-maven-plugin,8.8.4,20190625Z
com.vaadin,vaadin-maven-plugin,8.8.5,20190701Z
com.vaadin,vaadin-maven-plugin,8.8.6,20190808Z
com.vaadin,vaadin-maven-plugin,8.9.0,20190911Z
com.vaadin,vaadin-maven-plugin,8.9.1,20191008Z
com.vaadin,vaadin-maven-plugin,8.9.2,20191030Z
com.vaadin,vaadin-maven-plugin,8.9.3,20191122Z
com.vaadin,vaadin-maven-plugin,8.9.4,20191220Z
com.vaadin.polymer,gwt-pwa-archetype,1.0-alpha1,20161112Z
com.vaadin.polymer,gwt-pwa-archetype,1.0-alpha2,20161207Z
com.vaadin.wscdn,wscdn-archetype,0.0.1,20151123Z
com.vaadin.wscdn,wscdn-archetype,0.0.2,20151202Z
com.vasiliyspodin,j8-minimal,1.6,20170217Z
com.vaushell,archetype-exec,1.0.0,20131213Z
com.vaushell,archetype-exec,1.0.1,20131213Z
com.vaushell,archetype-library,1.0.0,20131213Z
com.vaushell,archetype-library,1.0.1,20131213Z
com.vaushell,archetype-library,1.0.2,20131217Z
com.vektorsoft.demux.tools,demux-android-archetype,0.4.0,20130601Z
com.vektorsoft.demux.tools,demux-android-archetype,0.5.0,20130611Z
com.vektorsoft.demux.tools,demux-android-archetype,0.6.0,20130628Z
com.vektorsoft.demux.tools,demux-android-archetype,0.6.1,20130707Z
com.vektorsoft.demux.tools,demux-android-archetype,0.6.3,20130721Z
com.vektorsoft.demux.tools,demux-android-archetype,0.6.4,20130728Z
com.vektorsoft.demux.tools,demux-android-archetype,0.7.3,20131208Z
com.vektorsoft.demux.tools,demux-android-archetype,0.8.0,20140119Z
com.vektorsoft.demux.tools,demux-android-archetype,0.8.1,20140201Z
com.vektorsoft.demux.tools,demux-android-bundle-archetype,0.8.0,20140119Z
com.vektorsoft.demux.tools,demux-android-bundle-archetype,0.8.1,20140201Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.3.1,20130522Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.4.0,20130601Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.5.0,20130611Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.6.0,20130628Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.6.1,20130707Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.6.3,20130721Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.6.4,20130728Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.7.3,20131208Z
com.vektorsoft.demux.tools,demux-bundle-archetype,0.8.0,20140119Z
